timestamp,scenario,inlet_flow_lph,post_treatment_flow_lph,rinse_flow_lph,cip_flow_lph,production_lph,conductivity_uS_cm,turbidity_NTU,temperature_C,cip_active,shift,line_status,wur,total_out,balance_error
2025-01-01 01:00:00,optimized,1158.63687,1205.9105882352942,135.20250000000001,0,688.46,238.98,0.45,21.4,0,night,running,1.683,1341.1130882352943,0.1574921556184331
2025-01-01 01:05:00,optimized,1308.90636,1407.5651764705883,153.3075,0,683.88,241.4,0.65,22.0,0,night,running,1.914,1560.8726764705884,0.1925014074120539
2025-01-01 01:10:00,optimized,1294.89471,1268.3595294117647,138.22500000000002,0,708.81,241.24,0.62,22.4,0,night,running,1.827,1406.5845294117648,0.08625397767804982
2025-01-01 01:15:00,optimized,1254.6494100000002,1265.2536470588236,148.4775,0,687.06,247.3,0.74,22.2,0,night,running,1.826,1413.7311470588236,0.1267937766446033
2025-01-01 01:20:00,optimized,1241.2139399999999,1194.7604705882354,144.0525,0,690.46,252.38,0.7,20.5,0,night,running,1.798,1338.8129705882354,0.07863191625791406
2025-01-01 01:25:00,optimized,1240.1052300000001,1221.8644705882355,143.23499999999999,0,689.34,233.34,0.71,19.5,0,night,running,1.799,1365.0994705882354,0.10079325331789403
2025-01-01 01:30:00,optimized,1246.2598799999998,1246.276705882353,138.615,0,735.48,242.82,0.61,21.7,0,night,running,1.694,1384.891705882353,0.11123829636749061
2025-01-01 01:35:00,optimized,1296.83277,1384.6334117647061,136.82999999999998,0,682.25,240.67,0.64,21.4,0,night,running,1.901,1521.463411764706,0.17321480992858168
2025-01-01 01:40:00,optimized,1264.92462,1305.7232941176471,144.1275,0,686.84,244.21,0.74,22.9,0,night,running,1.842,1449.8507941176472,0.146195410535726
2025-01-01 01:45:00,optimized,1300.8485699999999,1356.162823529412,130.3875,0,706.05,238.64,0.64,21.9,0,night,running,1.842,1486.550323529412,0.14275432038135857
2025-01-01 01:50:00,optimized,1203.9892200000002,1209.9896470588237,138.495,0,669.91,241.32,0.56,20.4,0,night,running,1.797,1348.4846470588236,0.1200138877147284
2025-01-01 01:55:00,optimized,1249.86537,1251.6705882352942,123.51,0,669.72,247.22,0.58,22.5,0,night,running,1.866,1375.1805882352942,0.1002629733115129
2025-01-01 02:00:00,optimized,1163.78757,1162.7802352941178,143.145,0,684.16,239.54,0.57,21.1,0,night,running,1.701,1305.9252352941178,0.12213368569842847
2025-01-01 02:05:00,optimized,1216.10646,1223.4070588235295,131.46,0,716.18,245.03,0.58,19.8,0,night,running,1.698,1354.8670588235295,0.11410234497358855
2025-01-01 02:10:00,optimized,1272.64194,1302.0376470588237,129.135,0,665.56,233.52,0.55,20.6,0,night,running,1.912,1431.1726470588237,0.12456819320194944
2025-01-01 02:15:00,optimized,1185.6998700000001,1167.7392941176472,135.98250000000002,0,668.6,241.78,0.49,22.9,0,night,running,1.773,1303.7217941176473,0.09953777267230966
2025-01-01 02:20:00,optimized,1244.8107,1254.5383529411765,143.7225,0,698.83,241.0,0.62,23.8,0,night,running,1.781,1398.2608529411766,0.12327187815880487
2025-01-01 02:25:00,optimized,1287.29961,1300.7331764705884,148.02,0,693.26,249.67,0.58,19.4,0,night,running,1.857,1448.7531764705884,0.1254203490907516
2025-01-01 02:30:00,optimized,1292.46777,1271.9105882352942,152.97,0,671.07,252.53,0.5,21.5,0,night,running,1.926,1424.8805882352942,0.10244960942839933
2025-01-01 02:35:00,optimized,1287.6488100000001,1293.7345882352943,143.055,0,698.56,257.0,0.63,21.3,0,night,running,1.843,1436.7895882352943,0.11582411064030275
2025-01-01 02:40:00,optimized,1276.8236100000001,1223.8625882352944,149.3625,0,737.31,245.75,0.57,21.4,0,night,running,1.732,1373.2250882352944,0.07550101476843323
2025-01-01 02:45:00,optimized,1323.02277,1390.5138823529412,137.47500000000002,0,703.76,238.94,0.63,22.6,0,night,running,1.88,1527.9888823529413,0.15492258863612854
2025-01-01 02:50:00,optimized,1290.22416,1316.6042352941179,136.635,0,650.19,250.82,0.62,21.7,0,night,running,1.984,1453.2392352941179,0.12634632054488723
2025-01-01 02:55:00,optimized,1261.7730900000001,1153.897411764706,150.7725,0,668.3,250.71,0.66,21.9,0,night,running,1.888,1304.669911764706,0.033997255215441245
2025-01-01 03:00:00,optimized,1323.6600600000002,1337.879529411765,135.105,0,712.63,245.04,0.74,22.0,0,night,running,1.857,1472.984529411765,0.11281179656638182
2025-01-01 03:05:00,optimized,1313.39358,1332.6098823529414,142.9725,0,703.07,238.51,0.56,22.4,0,night,running,1.868,1475.5823823529415,0.12348834715100526
2025-01-01 03:10:00,optimized,1258.82235,1351.214117647059,144.51,0,702.67,245.37,0.66,21.8,0,night,running,1.791,1495.724117647059,0.1881931693118248
2025-01-01 03:15:00,optimized,1250.43282,1258.2032941176471,140.37,0,676.41,245.46,0.44,21.5,0,night,running,1.849,1398.573294117647,0.11847135787562506
2025-01-01 03:20:00,optimized,1281.2322599999998,1284.1995294117648,138.60750000000002,0,666.18,237.59,0.59,23.6,0,night,running,1.923,1422.807029411765,0.11049891095605505
2025-01-01 03:25:00,optimized,1271.07927,1222.5477647058824,140.3475,0,688.51,237.64,0.47,22.4,0,night,running,1.846,1362.8952647058825,0.07223467243383061
2025-01-01 03:30:00,optimized,1354.31109,1409.9877647058825,137.595,0,725.8,243.04,0.49,21.0,0,night,running,1.866,1547.5827647058825,0.1427084782314546
2025-01-01 03:35:00,optimized,1263.9730499999998,1297.585882352941,138.14249999999998,0,690.91,244.04,0.68,21.3,0,night,running,1.829,1435.728382352941,0.13588528042820314
2025-01-01 03:40:00,optimized,1349.1429300000002,1459.3091764705882,121.60499999999999,0,691.44,247.46,0.87,23.5,0,night,running,1.951,1580.9141764705882,0.17179146947061272
2025-01-01 03:45:00,optimized,1201.5884700000001,1151.2263529411766,151.68,0,695.48,247.33,0.52,23.1,0,night,running,1.728,1302.9063529411767,0.08431995268827483
2025-01-01 03:50:00,optimized,1305.0040499999998,1324.5138823529412,142.8525,0,666.26,246.89,0.62,21.2,0,night,running,1.959,1467.3663823529412,0.12441519423096152
2025-01-01 03:55:00,optimized,1259.52075,1291.415529411765,155.66250000000002,0,674.29,241.49,0.67,21.7,0,night,running,1.868,1447.0780294117649,0.1489116232596922
2025-01-01 04:00:00,optimized,1327.64094,1337.4136470588237,144.71249999999998,0,681.99,252.32,0.64,22.2,0,night,running,1.947,1482.1261470588238,0.11636068337785951
2025-01-01 04:05:00,optimized,1331.25516,1348.9571764705884,125.82,0,662.52,246.51,0.55,20.8,0,night,running,2.009,1474.7771764705883,0.10780954754803608
2025-01-01 04:10:00,optimized,1297.13832,1284.9863529411766,133.125,0,702.75,239.41,0.45,21.8,0,night,running,1.846,1418.1113529411766,0.0932614749529384
2025-01-01 04:15:00,optimized,1299.45177,1333.3345882352944,144.345,0,684.57,241.5,0.69,20.9,0,night,running,1.898,1477.6795882352944,0.13715616258331353
2025-01-01 04:20:00,optimized,1290.9923999999999,1246.7529411764708,144.4725,0,717.28,251.11,0.61,22.0,0,night,running,1.8,1391.225441176471,0.07764030305404668
2025-01-01 04:25:00,optimized,1235.7489600000001,1238.025411764706,137.0025,0,680.03,253.16,0.59,21.7,0,night,running,1.817,1375.027911764706,0.11270812784232961
2025-01-01 04:30:00,optimized,1285.27425,1254.983529411765,140.66250000000002,0,695.1,254.05,0.58,20.6,0,night,running,1.849,1395.646029411765,0.08587410773363362
2025-01-01 04:35:00,optimized,1263.7024199999998,1264.404705882353,152.6325,0,686.4,240.84,0.57,21.9,0,night,running,1.841,1417.037205882353,0.12133773225056665
2025-01-01 04:40:00,optimized,1176.86511,1215.2696470588235,130.41,0,696.88,246.94,0.63,21.3,0,night,running,1.689,1345.6796470588235,0.14344425340200934
2025-01-01 04:45:00,optimized,1270.7126099999998,1351.1830588235293,142.2,0,668.48,240.92,0.66,22.6,0,night,running,1.901,1493.3830588235294,0.1752327371832169
2025-01-01 04:50:00,optimized,1281.66876,1313.9745882352943,131.5275,0,661.25,248.62,0.54,22.4,0,night,running,1.938,1445.5020882352942,0.12782813574647334
2025-01-01 04:55:00,optimized,1282.65525,1301.0437647058825,136.1025,0,739.28,242.22,0.52,23.1,0,night,running,1.735,1437.1462647058825,0.1204462498445178
2025-01-01 05:00:00,optimized,1297.46133,1343.3976470588236,134.715,0,696.39,247.79,0.76,22.2,0,night,running,1.863,1478.1126470588235,0.1392344518343552
2025-01-01 05:05:00,optimized,1248.07572,1257.033411764706,141.0975,0,699.53,247.12,0.52,22.3,0,night,running,1.784,1398.130911764706,0.12022923718498908
2025-01-01 05:10:00,optimized,1281.62511,1277.708235294118,123.30000000000001,0,699.68,251.69,0.55,21.7,0,night,running,1.832,1401.0082352941179,0.09314980204633937
2025-01-01 05:15:00,optimized,1203.5178,1193.4456470588236,132.2775,0,689.81,247.98,0.58,22.9,0,night,running,1.745,1325.7231470588235,0.10154012434118004
2025-01-01 05:20:00,optimized,1227.77847,1303.5905882352943,118.56,0,703.57,247.74,0.54,23.5,0,night,running,1.745,1422.1505882352942,0.15831204324286144
2025-01-01 05:25:00,optimized,1259.4159900000002,1290.5355294117649,155.82750000000001,0,701.63,252.11,0.73,21.6,0,night,running,1.795,1446.363029411765,0.14843946789318177
2025-01-01 05:30:00,optimized,1314.86022,1335.0221176470588,145.9725,0,686.03,247.37,0.57,21.4,0,night,running,1.917,1480.994617647059,0.12635137569760754
2025-01-01 05:35:00,optimized,1335.61143,1333.7383529411766,159.22500000000002,0,684.95,247.22,0.61,22.6,0,night,running,1.95,1492.9633529411767,0.11781265075065792
2025-01-01 05:40:00,optimized,1264.8111299999998,1272.7595294117648,131.3775,0,687.35,246.58,0.76,21.4,0,night,running,1.84,1404.1370294117648,0.11015549761312192
2025-01-01 05:45:00,optimized,1366.16643,1288.910117647059,138.81,0,710.21,237.3,0.62,21.7,0,night,running,1.924,1427.720117647059,0.04505577526675059
2025-01-01 05:50:00,optimized,1373.35995,1404.697411764706,141.0975,0,689.1,247.9,0.55,22.5,0,night,running,1.993,1545.794911764706,0.12555700474934195
2025-01-01 05:55:00,optimized,1266.2690400000001,1228.6145882352941,135.5025,0,682.76,243.7,0.58,21.3,0,night,running,1.855,1364.1170882352942,0.07727271625885607
2025-01-01 06:00:00,optimized,1194.45606,1109.5143529411766,115.9725,0,999.06,244.28,0.64,22.3,0,morning,running,1.196,1225.4868529411767,0.02597901587202525
2025-01-01 06:05:00,optimized,1288.41705,1275.6480000000001,135.6825,0,1033.96,251.36,0.8,22.3,0,morning,running,1.246,1411.3305,0.09539880739703034
2025-01-01 06:10:00,optimized,1203.64875,1263.8042352941177,125.3175,0,1020.14,237.32,0.67,24.1,0,morning,running,1.18,1389.1217352941176,0.15409228422670443
2025-01-01 06:15:00,optimized,1255.59225,1273.7741176470588,135.35999999999999,0,1048.74,239.62,0.59,23.2,0,morning,running,1.197,1409.1341176470587,0.1222864091802564
2025-01-01 06:20:00,optimized,1324.94337,1394.510117647059,148.35750000000002,0,1067.5,234.21,0.61,20.3,0,morning,running,1.241,1542.867617647059,0.16447816003415983
2025-01-01 06:25:00,optimized,1257.2771400000001,1255.5218823529412,151.335,0,967.49,242.21,0.59,21.9,0,morning,running,1.3,1406.8568823529413,0.11897117794803866
2025-01-01 06:30:00,optimized,1327.3528500000002,1304.6569411764708,137.2725,0,953.77,249.37,0.51,22.8,0,morning,running,1.392,1441.9294411764708,0.08631961816066512
2025-01-01 06:35:00,optimized,1189.6371,1145.0145882352942,143.5275,0,1000.62,244.25,0.47,22.9,0,morning,running,1.189,1288.5420882352942,0.08313878932936292
2025-01-01 06:40:00,optimized,1265.45715,1227.4654117647058,145.9725,0,973.93,240.45,0.49,20.8,0,morning,running,1.299,1373.4379117647059,0.08532944933355184
2025-01-01 06:45:00,optimized,1269.70866,1237.0729411764707,135.23250000000002,0,1035.02,242.72,0.56,21.1,0,morning,running,1.227,1372.3054411764708,0.08080340349609871
2025-01-01 06:50:00,optimized,1219.92147,1183.641411764706,126.89999999999999,0,1011.08,242.55,0.72,23.6,0,morning,running,1.207,1310.541411764706,0.07428342232939472
2025-01-01 06:55:00,optimized,1217.64294,1220.208,120.07499999999999,0,955.2,241.52,0.62,21.0,0,morning,running,1.275,1340.2830000000001,0.10071923054881769
2025-01-01 07:00:00,optimized,1285.45758,1262.023529411765,137.0025,0,1027.19,255.84,0.6,21.7,0,morning,running,1.251,1399.026029411765,0.08834865590178788
2025-01-01 07:05:00,optimized,1166.5549800000001,1199.7091764705883,132.9975,0,1006.72,249.09,0.65,19.6,0,morning,running,1.159,1332.7066764705883,0.14242937479945278
2025-01-01 07:10:00,optimized,1221.42303,1236.5242352941177,142.59,0,994.38,248.88,0.57,22.1,0,morning,running,1.228,1379.1142352941176,0.1291044964938296
2025-01-01 07:15:00,optimized,1343.9835,1282.9778823529414,146.9925,0,1043.23,242.75,0.72,22.0,0,morning,running,1.288,1429.9703823529414,0.06397912054198686
2025-01-01 07:20:00,optimized,1273.69827,1289.9040000000002,133.5525,0,979.01,245.79,0.55,22.2,0,morning,running,1.301,1423.4565000000002,0.11757747774910625
2025-01-01 07:25:00,optimized,1240.45443,1272.8527058823531,141.2625,0,986.25,245.21,0.5,21.0,0,morning,running,1.258,1414.1152058823532,0.13999770703576203
2025-01-01 07:30:00,optimized,1254.34386,1339.2978823529413,133.1025,0,1038.79,251.45,0.7,22.0,0,morning,running,1.208,1472.4003823529413,0.17384110474534578
2025-01-01 07:35:00,optimized,1254.8502,1281.7769411764707,136.095,0,993.09,249.21,0.37,21.0,0,morning,running,1.264,1417.8719411764707,0.12991330851799732
2025-01-01 07:40:00,optimized,1180.16505,1147.2818823529415,140.45250000000001,0,981.39,250.8,0.59,22.1,0,morning,running,1.203,1287.7343823529416,0.09114770205484521
2025-01-01 07:45:00,optimized,1281.4417799999999,1277.3251764705883,139.6575,0,1023.74,244.0,0.54,23.0,0,morning,running,1.252,1416.9826764705883,0.10577218457056119
2025-01-01 07:50:00,optimized,1369.54494,1387.4287058823531,143.07750000000001,0,1015.17,246.35,0.54,23.3,0,morning,running,1.349,1530.5062058823532,0.11752901360239647
2025-01-01 07:55:00,optimized,1160.70588,1163.9708235294117,127.3125,0,995.2,237.59,0.51,22.9,0,morning,running,1.166,1291.2833235294117,0.11249830450536855
2025-01-01 08:00:00,optimized,1297.6359300000001,1333.3138823529412,145.245,0,1025.51,248.67,0.63,22.6,0,morning,running,1.265,1478.558882352941,0.13942504840548064
2025-01-01 08:05:00,optimized,1253.82879,1250.1797647058825,157.74,0,1049.1,242.66,0.63,21.5,0,morning,running,1.195,1407.9197647058825,0.12289634432934216
2025-01-01 08:10:00,optimized,1220.40162,1215.4042352941178,133.8,0,934.54,236.32,0.54,21.3,0,morning,running,1.306,1349.2042352941178,0.10554117036825769
2025-01-01 08:15:00,optimized,1247.15907,1291.4983529411766,145.67249999999999,0,978.0,246.24,0.69,22.1,0,morning,running,1.275,1437.1708529411765,0.1523556918374306
2025-01-01 08:20:00,optimized,1285.57107,1271.2790588235296,133.17000000000002,0,1033.84,247.74,0.67,20.9,0,morning,running,1.243,1404.4490588235296,0.092470958313903
2025-01-01 08:25:00,optimized,1311.6912300000001,1281.6630588235296,135.33749999999998,0,1061.39,237.55,0.72,22.9,0,morning,running,1.236,1417.0005588235294,0.08028515127262786
2025-01-01 08:30:00,optimized,1283.73777,1204.7303529411768,120.20250000000001,0,1001.11,247.34,0.62,22.2,0,morning,running,1.282,1324.9328529411769,0.03208995162709664
2025-01-01 08:35:00,optimized,1302.08823,1293.1030588235294,134.58749999999998,0,1045.95,247.87,0.65,24.1,0,morning,running,1.245,1427.6905588235295,0.09646222577676586
2025-01-01 08:40:00,optimized,1217.29374,1228.8837647058824,140.07,0,978.68,250.63,0.61,22.5,0,morning,running,1.244,1368.9537647058823,0.12458786217522344
2025-01-01 08:45:00,optimized,1329.8932799999998,1271.6103529411766,138.75,0,948.03,246.98,0.54,20.9,0,morning,running,1.403,1410.3603529411766,0.06050641367341662
2025-01-01 08:50:00,optimized,1213.71444,1209.420235294118,143.2575,0,1009.19,244.52,0.64,20.5,0,morning,running,1.203,1352.6777352941178,0.11449422591867481
2025-01-01 08:55:00,optimized,1338.3875699999999,1375.6470588235295,142.335,0,1002.13,247.49,0.46,22.4,0,morning,running,1.336,1517.9820588235295,0.13418720619433852
2025-01-01 09:00:00,optimized,1241.11791,1149.3524705882355,154.2525,0,998.97,261.33,0.68,23.0,0,morning,running,1.242,1303.6049705882356,0.05034740058519955
2025-01-01 09:05:00,optimized,1248.33762,1230.9129411764707,120.2775,0,955.43,243.17,0.63,21.5,0,morning,running,1.307,1351.1904411764706,0.08239183016568112
2025-01-01 09:10:00,optimized,1268.53884,1263.4108235294118,129.92249999999999,0,993.5,240.6,0.55,21.6,0,morning,running,1.277,1393.3333235294117,0.09837655702320613
2025-01-01 09:15:00,optimized,1253.31372,1217.878588235294,135.3,0,1008.03,238.05,0.59,21.6,0,morning,running,1.243,1353.178588235294,0.07968066306279156
2025-01-01 09:20:00,optimized,1181.80629,1164.3952941176472,144.45,0,1011.6,242.95,0.62,21.2,0,morning,running,1.168,1308.8452941176472,0.10749562359974173
2025-01-01 09:25:00,optimized,1249.97886,1202.5251764705883,127.89000000000001,0,955.39,248.17,0.6,22.3,0,morning,running,1.308,1330.4151764705884,0.06435014146606328
2025-01-01 09:30:00,optimized,1281.71241,1284.3651764705883,133.0575,0,1016.92,241.23,0.63,20.6,0,morning,running,1.26,1417.4226764705882,0.10588199459704697
2025-01-01 09:35:00,optimized,1268.4951899999999,1237.8804705882355,136.59,0,973.84,230.78,0.56,21.9,0,morning,running,1.303,1374.4704705882355,0.08354409336643649
2025-01-01 09:40:00,optimized,1246.00671,1286.0837647058825,146.39999999999998,0,1017.21,243.94,0.66,22.9,0,morning,running,1.225,1432.4837647058825,0.14965975159626743
2025-01-01 09:45:00,optimized,1239.1449300000002,1234.8884705882354,140.505,0,984.85,254.3,0.66,22.3,0,morning,running,1.258,1375.3934705882352,0.10995367635344726
2025-01-01 09:50:00,optimized,1352.1460499999998,1379.353411764706,134.9175,0,983.25,250.26,0.64,21.2,0,morning,running,1.375,1514.270911764706,0.11990188616437265
2025-01-01 09:55:00,optimized,1255.34781,1315.4757647058825,133.935,0,1006.4,246.68,0.67,21.5,0,morning,running,1.247,1449.4107647058825,0.1545889937115376
2025-01-01 10:00:00,optimized,1262.5937099999999,1328.9656470588238,141.8325,0,989.32,244.81,0.5,22.7,0,morning,running,1.276,1470.7981470588238,0.16490216560545354
2025-01-01 10:05:00,optimized,1256.21208,1244.3096470588237,152.175,0,985.2,242.43,0.54,20.9,0,morning,running,1.275,1396.4846470588236,0.11166312543246965
2025-01-01 10:10:00,optimized,1278.02835,1257.2197647058824,119.33250000000001,0,981.54,243.51,0.69,24.2,0,morning,running,1.302,1376.5522647058824,0.07709055492069668
2025-01-01 10:15:00,optimized,1295.26137,1302.928,143.31,0,971.13,253.6,0.59,22.7,0,morning,running,1.334,1446.238,0.1165607448016458
2025-01-01 10:20:00,optimized,1256.30811,1204.9684705882355,129.6525,0,1034.08,247.19,0.6,21.6,0,morning,running,1.215,1334.6209705882354,0.062335712047767874
2025-01-01 10:25:00,optimized,1319.32125,1316.2004705882352,145.125,0,1002.51,244.36,0.7,21.3,0,morning,running,1.316,1461.3254705882352,0.10763430103792787
2025-01-01 10:30:00,optimized,1307.3000399999999,1313.705411764706,146.685,0,994.91,254.84,0.61,20.6,0,morning,running,1.314,1460.390411764706,0.11710423550871009
2025-01-01 10:35:00,optimized,1239.01398,1256.2776470588237,144.435,0,1033.28,258.28,0.56,22.0,0,morning,running,1.199,1400.7126470588237,0.13050592621951185
2025-01-01 10:40:00,optimized,1253.99466,1215.5595294117647,128.67000000000002,0,998.05,243.36,0.6,21.5,0,morning,running,1.256,1344.2295294117648,0.07195793753361338
2025-01-01 10:45:00,optimized,1298.9628900000002,1252.4263529411767,134.97,0,988.19,248.02,0.7,22.6,0,morning,running,1.314,1387.3963529411767,0.06808005341952182
2025-01-01 10:50:00,optimized,1257.9755400000001,1284.7689411764707,135.54,0,987.44,250.82,0.64,22.0,0,morning,running,1.274,1420.3089411764706,0.12904336850338954
2025-01-01 10:55:00,optimized,1286.28693,1326.9985882352942,153.89249999999998,0,1001.82,240.25,0.51,24.0,0,morning,running,1.284,1480.891088235294,0.15129140605921737
2025-01-01 11:00:00,optimized,1213.69698,1222.2578823529411,131.60999999999999,0,1021.51,250.54,0.52,22.4,0,morning,running,1.188,1353.867882352941,0.11549085534755231
2025-01-01 11:05:00,optimized,1228.24989,1329.0277647058824,135.9075,0,1041.7,244.46,0.59,22.1,0,morning,running,1.179,1464.9352647058824,0.19270131968494
2025-01-01 11:10:00,optimized,1305.53658,1295.8569411764709,140.805,0,996.64,242.21,0.63,20.7,0,morning,running,1.31,1436.661941176471,0.10043790667012253
2025-01-01 11:15:00,optimized,1378.24875,1328.6964705882356,140.505,0,1025.5,244.39,0.56,22.1,0,morning,running,1.344,1469.2014705882357,0.06599151320705766
2025-01-01 11:20:00,optimized,1329.57027,1338.0865882352944,134.685,0,999.2,240.51,0.63,23.0,0,morning,running,1.331,1472.7715882352943,0.10770496412746532
2025-01-01 11:25:00,optimized,1285.45758,1265.8851764705885,140.91,0,1041.52,234.6,0.55,21.7,0,morning,running,1.234,1406.7951764705886,0.0943925325568414
2025-01-01 11:30:00,optimized,1184.80068,1117.5689411764706,136.4325,0,996.48,238.68,0.7,23.4,0,morning,running,1.189,1254.0014411764705,0.05840709103616521
2025-01-01 11:35:00,optimized,1277.99343,1303.342117647059,142.0125,0,995.49,240.61,0.61,22.3,0,morning,running,1.284,1445.354617647059,0.13095621911535107
2025-01-01 11:40:00,optimized,1227.2459399999998,1229.6602352941177,129.2475,0,1006.78,238.26,0.53,22.5,0,morning,running,1.219,1358.9077352941176,0.10728232296626532
2025-01-01 11:45:00,optimized,1309.51746,1304.2117647058824,133.2375,0,1032.29,242.68,0.62,21.0,0,morning,running,1.269,1437.4492647058823,0.09769385182988115
2025-01-01 11:50:00,optimized,1260.1755,1227.4343529411765,143.6775,0,1001.5,240.3,0.63,22.1,0,morning,running,1.258,1371.1118529411765,0.08803246289201498
2025-01-01 11:55:00,optimized,1171.32156,1184.9562352941177,143.10750000000002,0,965.45,243.79,0.65,21.1,0,morning,running,1.213,1328.0637352941178,0.13381652028510232
2025-01-01 12:00:00,optimized,1320.03711,1276.9214117647061,141.9675,0,1012.41,249.37,0.5,21.6,0,morning,running,1.304,1418.888911764706,0.07488562330244346
2025-01-01 12:05:00,optimized,1303.4501099999998,1394.5722352941177,138.33749999999998,0,1012.69,239.13,0.78,20.0,0,morning,running,1.287,1532.9097352941176,0.1760402055542562
2025-01-01 12:10:00,optimized,1187.70777,1141.8051764705885,141.495,0,998.7,247.23,0.54,20.1,0,morning,running,1.189,1283.3001764705887,0.08048478664965598
2025-01-01 12:15:00,optimized,1300.5954,1382.894117647059,142.9275,0,1045.35,242.8,0.71,20.9,0,morning,running,1.244,1525.821617647059,0.17317162404776998
2025-01-01 12:20:00,optimized,1183.3515,1184.3764705882354,154.27499999999998,0,1000.24,241.3,0.77,22.7,0,morning,running,1.183,1338.6514705882355,0.13123739699340012
2025-01-01 12:25:00,optimized,1237.35528,1339.008,140.48250000000002,0,977.15,241.03,0.66,21.7,0,morning,running,1.266,1479.4905,0.19568770903050586
2025-01-01 12:30:00,optimized,1250.4502799999998,1198.7877647058826,137.45250000000001,0,1028.71,244.27,0.84,20.8,0,morning,running,1.216,1336.2402647058827,0.06860727377811691
2025-01-01 12:35:00,optimized,1267.18569,1278.8677647058826,147.18,0,993.48,251.25,0.52,22.0,0,morning,running,1.276,1426.0477647058826,0.12536605799729525
2025-01-01 12:40:00,optimized,1236.31641,1217.3920000000003,138.885,0,998.34,248.84,0.48,20.3,0,morning,running,1.238,1356.2770000000003,0.09703065415106832
2025-01-01 12:45:00,optimized,1269.21978,1254.2277647058825,142.425,0,969.9,247.68,0.35,21.6,0,morning,running,1.309,1396.6527647058824,0.10040261482994106
2025-01-01 12:50:00,optimized,1283.02191,1397.2536470588236,147.315,0,983.73,244.44,0.24,22.1,0,morning,running,1.304,1544.5686470588237,0.20385212054470975
2025-01-01 12:55:00,optimized,1285.71948,1273.0597647058826,142.575,0,992.43,238.88,0.66,23.3,0,morning,running,1.296,1415.6347647058826,0.10104481321686333
2025-01-01 13:00:00,optimized,1292.52015,1339.422117647059,139.56,0,1018.45,239.25,0.63,21.1,0,morning,running,1.269,1478.9821176470589,0.14426232940899128
2025-01-01 13:05:00,optimized,1324.55052,1351.3072941176472,132.6525,0,956.72,248.87,0.61,21.1,0,morning,running,1.384,1483.959794117647,0.120349712382165
2025-01-01 13:10:00,optimized,1182.89754,1263.369411764706,140.49,0,1045.49,252.81,0.54,23.4,0,morning,running,1.131,1403.859411764706,0.18679713524867597
2025-01-01 13:15:00,optimized,1227.03642,1198.4771764705883,143.535,0,971.32,241.25,0.58,22.2,0,morning,running,1.263,1342.0121764705884,0.09370199172294212
2025-01-01 13:20:00,optimized,1249.48998,1186.2917647058823,130.8225,0,995.25,239.44,0.71,22.3,0,morning,running,1.255,1317.1142647058823,0.05412151020681434
2025-01-01 13:25:00,optimized,1314.8253,1355.2931764705884,136.46249999999998,0,1008.41,248.78,0.53,22.9,0,morning,running,1.304,1491.7556764705882,0.1345656920889705
2025-01-01 13:30:00,optimized,1222.80237,1265.2122352941176,153.8025,0,1009.32,240.15,0.59,21.3,0,morning,running,1.212,1419.0147352941176,0.16046122424028134
