timestamp,scenario,inlet_flow_lph,post_treatment_flow_lph,rinse_flow_lph,cip_flow_lph,production_lph,conductivity_uS_cm,turbidity_NTU,temperature_C,cip_active,shift,line_status,wur,total_out,balance_error
2025-01-01 01:40:00,baseline,1525.81,1304.13,167.16,0,704.78,246.27,0.67,20.6,0,night,running,2.165,1471.2900000000002,0.035731840792759095
2025-01-01 01:45:00,baseline,1480.27,1267.69,188.3,0,672.27,246.7,0.54,22.3,0,night,running,2.202,1455.99,0.016402413073290666
2025-01-01 01:50:00,baseline,1408.57,1214.3,205.71,0,706.15,239.16,0.66,20.9,0,night,running,1.995,1420.01,0.008121712090985932
2025-01-01 01:55:00,baseline,1517.2,1326.89,175.89,0,716.53,247.02,0.67,24.1,0,night,running,2.117,1502.7800000000002,0.009504350118639497
2025-01-01 02:00:00,baseline,1406.28,1166.09,175.13,0,694.85,244.62,0.63,22.3,0,night,running,2.024,1341.2199999999998,0.04626390192564793
2025-01-01 02:05:00,baseline,1450.75,1223.35,201.13,0,717.37,258.33,0.66,21.1,0,night,running,2.022,1424.48,0.018107875236946396
2025-01-01 02:10:00,baseline,1477.98,1283.2,182.52,0,677.51,247.32,0.59,21.1,0,night,running,2.181,1465.72,0.008295105481806243
2025-01-01 02:15:00,baseline,1424.1,1218.26,194.51,0,668.19,238.9,0.62,22.4,0,night,running,2.131,1412.77,0.00795590197317599
2025-01-01 02:20:00,baseline,1458.92,1197.56,185.65,0,681.44,246.75,0.65,23.2,0,night,running,2.141,1383.21,0.051894552134455645
2025-01-01 02:25:00,baseline,1370.1,1182.57,174.59,0,722.13,247.52,0.65,26.2,0,night,running,1.897,1357.1599999999999,0.00944456609006646
2025-01-01 02:30:00,baseline,1515.86,1313.66,195.59,0,711.99,243.46,0.67,21.1,0,night,running,2.129,1509.25,0.004360561001675551
2025-01-01 02:35:00,baseline,1421.85,1292.49,185.91,0,695.03,235.85,0.66,20.2,0,night,running,2.046,1478.4,0.03977212786158891
2025-01-01 02:40:00,baseline,1513.16,1244.6,185.71,0,690.09,241.5,0.66,21.2,0,night,running,2.193,1430.31,0.054752967300219495
2025-01-01 02:45:00,baseline,1452.64,1314.16,177.77,0,704.55,248.11,0.42,22.2,0,night,running,2.062,1491.93,0.027047306972133468
2025-01-01 02:50:00,baseline,1499.44,1270.14,176.2,0,686.1,247.47,0.68,20.7,0,night,running,2.185,1446.3400000000001,0.035413220935815976
2025-01-01 02:55:00,baseline,1422.45,1273.12,177.75,0,692.98,246.98,0.49,23.0,0,night,running,2.053,1450.87,0.01997961264016299
2025-01-01 03:00:00,baseline,1509.88,1264.76,168.13,0,744.57,251.21,0.54,22.5,0,night,running,2.028,1432.8899999999999,0.05099080721646769
2025-01-01 03:05:00,baseline,1396.24,1071.4,184.34,0,716.27,239.98,0.58,20.6,0,night,running,1.949,1255.74,0.10062739930097978
2025-01-01 03:10:00,baseline,1367.05,1166.55,180.12,0,734.28,252.06,0.47,23.3,0,night,running,1.862,1346.67,0.014908013605939711
2025-01-01 03:15:00,baseline,1393.07,1191.18,190.13,0,700.21,242.06,0.61,21.6,0,night,running,1.989,1381.31,0.00844178684488216
2025-01-01 03:20:00,baseline,1488.4,1218.16,202.6,0,702.38,255.45,0.42,21.8,0,night,running,2.119,1420.76,0.04544477291050799
2025-01-01 03:25:00,baseline,1466.3,1238.57,178.09,0,712.35,242.58,0.55,22.9,0,night,running,2.058,1416.6599999999999,0.033853918024960857
2025-01-01 03:30:00,baseline,1409.81,1209.39,194.99,0,707.5,248.98,0.66,21.1,0,night,running,1.993,1404.38,0.003851582837403506
2025-01-01 03:35:00,baseline,1493.34,1268.55,191.78,0,688.24,245.57,0.71,21.3,0,night,running,2.17,1460.33,0.02210481203208914
2025-01-01 03:40:00,baseline,1438.27,1262.83,182.58,0,711.49,249.04,0.67,23.4,0,night,running,2.021,1445.4099999999999,0.004964297385052788
2025-01-01 03:45:00,baseline,1489.55,1278.43,181.56,0,700.44,244.36,0.61,22.7,0,night,running,2.127,1459.99,0.01984491960659256
2025-01-01 03:50:00,baseline,1571.36,1287.0,173.83,0,682.82,250.67,0.67,22.7,0,night,running,2.301,1460.83,0.07034034212401995
2025-01-01 03:55:00,baseline,1449.29,1234.7,175.04,0,713.2,241.68,0.69,21.8,0,night,running,2.032,1409.74,0.027289224378833743
2025-01-01 04:00:00,baseline,1431.36,1196.08,189.58,0,682.66,240.97,0.62,22.3,0,night,running,2.097,1385.6599999999999,0.03192767717415608
2025-01-01 04:05:00,baseline,1422.68,1156.74,187.58,0,689.35,238.1,0.54,21.8,0,night,running,2.064,1344.32,0.055079146399752664
2025-01-01 04:10:00,baseline,1535.57,1298.97,194.52,0,706.53,244.91,0.51,22.0,0,night,running,2.173,1493.49,0.02740350488743589
2025-01-01 04:15:00,baseline,1468.72,1267.86,175.82,0,693.94,252.51,0.59,22.4,0,night,running,2.116,1443.6799999999998,0.01704885887030897
2025-01-01 04:20:00,baseline,1426.73,1213.18,187.49,0,714.49,245.48,0.53,22.0,0,night,running,1.997,1400.67,0.01826554428658537
2025-01-01 04:25:00,baseline,1534.17,1388.28,195.65,0,710.46,241.24,0.68,22.2,0,night,running,2.159,1583.93,0.032434475970720314
2025-01-01 04:30:00,baseline,1403.12,1171.2,175.68,0,745.99,234.59,0.55,21.2,0,night,running,1.881,1346.88,0.04008210274245951
2025-01-01 04:35:00,baseline,1469.82,1284.97,205.83,0,703.16,242.17,0.52,22.5,0,night,running,2.09,1490.8,0.014273856662720618
2025-01-01 04:40:00,baseline,1556.22,1304.17,198.09,0,672.28,236.61,0.72,21.9,0,night,running,2.315,1502.26,0.034673760779324284
2025-01-01 04:45:00,baseline,1357.52,1154.08,178.35,0,725.99,245.23,0.56,22.7,0,night,running,1.87,1332.4299999999998,0.018482232305969817
2025-01-01 04:50:00,baseline,1441.74,1244.39,186.34,0,677.58,248.49,0.5,20.3,0,night,running,2.128,1430.73,0.007636605768030291
2025-01-01 04:55:00,baseline,1469.27,1307.0,176.69,0,726.83,245.57,0.71,22.1,0,night,running,2.021,1483.69,0.009814397626032024
2025-01-01 05:00:00,baseline,1551.81,1357.48,182.24,0,743.28,248.16,0.72,20.9,0,night,running,2.088,1539.72,0.007790902236742848
2025-01-01 05:05:00,baseline,1511.39,1239.08,165.48,0,714.41,235.01,0.58,22.8,0,night,running,2.116,1404.56,0.07068327830672437
2025-01-01 05:10:00,baseline,1454.3,1184.97,203.08,0,731.55,236.65,0.6,22.4,0,night,running,1.988,1388.05,0.04555456233239359
2025-01-01 05:15:00,baseline,1330.09,1086.33,184.01,0,699.31,248.28,0.63,21.0,0,night,running,1.902,1270.34,0.04492177221090302
2025-01-01 05:20:00,baseline,1388.57,1214.1,184.3,0,689.21,240.17,0.65,21.4,0,night,running,2.015,1398.3999999999999,0.007079225390149526
2025-01-01 05:25:00,baseline,1443.79,1206.84,173.51,0,683.35,239.13,0.78,22.0,0,night,running,2.113,1380.35,0.043939908158388725
2025-01-01 05:30:00,baseline,1462.41,1234.81,183.75,0,685.31,248.01,0.67,21.4,0,night,running,2.134,1418.56,0.029984751198364436
2025-01-01 05:35:00,baseline,1434.05,1163.53,159.45,0,687.91,251.7,0.75,21.7,0,night,running,2.085,1322.98,0.07745197168857428
2025-01-01 05:40:00,baseline,1468.05,1289.76,219.18,0,712.11,244.37,0.51,20.2,0,night,running,2.062,1508.94,0.027853274752222403
2025-01-01 05:45:00,baseline,1406.13,1172.03,169.21,0,704.27,239.7,0.75,23.0,0,night,running,1.997,1341.24,0.04614793795737243
2025-01-01 05:50:00,baseline,1535.84,1271.73,185.86,0,699.83,252.46,0.65,20.9,0,night,running,2.195,1457.5900000000001,0.05094931763725374
2025-01-01 05:55:00,baseline,1399.21,1222.38,169.65,0,696.0,254.36,0.47,22.6,0,night,running,2.01,1392.0300000000002,0.005131467042116505
2025-01-01 06:00:00,baseline,1421.75,1177.16,178.42,0,980.48,245.24,0.53,22.3,0,morning,running,1.45,1355.5800000000002,0.04654123439423235
2025-01-01 06:05:00,baseline,1436.14,1199.6,174.93,0,998.49,248.7,0.65,20.9,0,morning,running,1.438,1374.53,0.04289971729775657
2025-01-01 06:10:00,baseline,1493.58,1290.24,166.47,0,1002.98,241.75,0.65,21.2,0,morning,running,1.489,1456.71,0.024685654601695185
2025-01-01 06:15:00,baseline,1355.6,1161.24,185.53,0,945.85,240.57,0.66,20.2,0,morning,running,1.433,1346.77,0.006513720861611042
2025-01-01 06:20:00,baseline,1379.76,1174.46,177.76,0,998.02,240.78,0.57,23.1,0,morning,running,1.383,1352.22,0.019959993042268195
2025-01-01 06:25:00,baseline,1498.47,1293.94,172.46,0,982.69,252.06,0.38,21.1,0,morning,running,1.525,1466.4,0.02140182986646375
2025-01-01 06:30:00,baseline,1438.22,1200.34,189.12,0,1017.31,245.42,0.59,23.3,0,morning,running,1.414,1389.46,0.03390301900960909
2025-01-01 06:35:00,baseline,1469.58,1230.87,180.43,0,1007.63,242.88,0.64,21.5,0,morning,running,1.458,1411.3,0.03965758924318511
2025-01-01 06:40:00,baseline,1570.37,1321.76,194.67,0,1008.69,250.89,0.56,19.8,0,morning,running,1.557,1516.43,0.034348593006743526
2025-01-01 06:45:00,baseline,1341.49,1140.9,181.1,0,969.76,253.21,0.63,21.8,0,morning,running,1.383,1322.0,0.01452862116005338
2025-01-01 06:50:00,baseline,1321.75,1149.47,187.62,0,1024.88,237.75,0.7,22.4,0,morning,running,1.29,1337.0900000000001,0.01160582560998687
2025-01-01 06:55:00,baseline,1486.7,1270.59,210.2,0,987.54,246.22,0.56,21.1,0,morning,running,1.505,1480.79,0.003975247191767056
2025-01-01 07:00:00,baseline,1400.35,1173.24,185.79,0,1024.91,247.35,0.63,23.1,0,morning,running,1.366,1359.03,0.02950690898703891
2025-01-01 07:05:00,baseline,1434.35,1202.94,174.14,0,984.7,246.85,0.67,21.0,0,morning,running,1.457,1377.08,0.03992749328964338
2025-01-01 07:10:00,baseline,1528.63,1372.49,189.59,0,1026.09,241.21,0.49,20.0,0,morning,running,1.49,1562.08,0.02188233908794137
2025-01-01 07:15:00,baseline,1487.95,1275.38,184.38,0,1044.88,239.49,0.82,22.1,0,morning,running,1.424,1459.7600000000002,0.018945529083638446
2025-01-01 07:20:00,baseline,1492.09,1276.8,190.34,0,1003.28,241.13,0.64,24.1,0,morning,running,1.487,1467.1399999999999,0.016721511436977695
2025-01-01 07:25:00,baseline,1542.4,1272.12,179.33,0,1040.36,244.38,0.61,23.2,0,morning,running,1.483,1451.4499999999998,0.0589665456431537
2025-01-01 07:30:00,baseline,1538.71,1291.16,183.25,0,949.23,240.04,0.45,22.9,0,morning,running,1.621,1474.41,0.04178825119743158
2025-01-01 07:35:00,baseline,1375.18,1157.13,170.62,0,1002.2,253.18,0.58,20.3,0,morning,running,1.372,1327.75,0.03449003039602093
2025-01-01 07:40:00,baseline,1434.18,1217.07,155.06,0,992.63,243.87,0.66,24.0,0,morning,running,1.445,1372.1299999999999,0.04326514105621343
2025-01-01 07:45:00,baseline,1434.4,1313.37,172.72,0,1033.8,245.29,0.6,22.0,0,morning,running,1.388,1486.09,0.03603597322922464
2025-01-01 07:50:00,baseline,1441.63,1205.28,178.63,0,1005.94,244.84,0.55,21.2,0,morning,running,1.433,1383.9099999999999,0.04003801252748642
2025-01-01 07:55:00,baseline,1435.21,1122.91,201.69,0,1003.19,250.35,0.71,19.7,0,morning,running,1.431,1324.6000000000001,0.07706886100291936
2025-01-01 08:00:00,baseline,1428.46,1185.86,169.38,0,989.72,239.56,0.76,23.0,0,morning,running,1.443,1355.2399999999998,0.051257998123853836
2025-01-01 08:05:00,baseline,1491.86,1248.12,172.47,0,1038.15,247.4,0.49,22.8,0,morning,running,1.437,1420.59,0.04777257919643933
2025-01-01 08:10:00,baseline,1428.26,1230.2,192.89,0,992.79,243.23,0.7,20.8,0,morning,running,1.439,1423.0900000000001,0.00361978911402675
2025-01-01 08:15:00,baseline,1484.4,1274.08,181.56,0,1018.48,238.87,0.68,21.8,0,morning,running,1.457,1455.6399999999999,0.019374831581784033
2025-01-01 08:20:00,baseline,1510.84,1229.95,177.18,0,984.32,237.37,0.65,20.6,0,morning,running,1.535,1407.13,0.0686439331762462
2025-01-01 08:25:00,baseline,1329.25,1137.01,203.83,0,1052.64,244.53,0.55,22.4,0,morning,running,1.263,1340.84,0.008719202557833303
2025-01-01 08:30:00,baseline,1513.99,1292.7,186.27,0,998.87,243.22,0.59,22.3,0,morning,running,1.516,1478.97,0.023130932172603504
2025-01-01 08:35:00,baseline,1371.81,1172.01,193.25,0,948.69,244.1,0.6,22.4,0,morning,running,1.446,1365.26,0.004774713699418983
2025-01-01 08:40:00,baseline,1404.86,1159.08,187.17,0,983.81,247.0,0.45,23.1,0,morning,running,1.428,1346.25,0.04171945959027939
2025-01-01 08:45:00,baseline,1464.85,1307.33,195.91,0,1014.18,249.97,0.43,20.6,0,morning,running,1.444,1503.24,0.02620746151483094
2025-01-01 08:50:00,baseline,1451.51,1206.92,190.75,0,981.26,245.92,0.53,21.3,0,morning,running,1.479,1397.67,0.03709240721731157
2025-01-01 08:55:00,baseline,1396.45,1152.23,170.0,0,957.8,250.16,0.51,24.9,0,morning,running,1.458,1322.23,0.053149056536216856
2025-01-01 09:00:00,baseline,1460.72,1267.7,175.47,0,1014.8,242.18,0.61,24.8,0,morning,running,1.439,1443.17,0.012014622925680455
2025-01-01 09:05:00,baseline,1516.66,1287.81,177.19,0,997.12,253.68,0.54,24.0,0,morning,running,1.521,1465.0,0.034061688183244815
2025-01-01 09:10:00,baseline,1417.38,1239.92,192.02,0,1021.23,248.05,0.46,21.2,0,morning,running,1.388,1431.94,0.010272474565748032
2025-01-01 09:15:00,baseline,1445.68,1235.38,191.89,0,992.57,238.46,0.63,22.7,0,morning,running,1.456,1427.27,0.012734491727076587
2025-01-01 09:20:00,baseline,1512.69,1303.49,194.26,0,1016.79,244.66,0.45,22.5,0,morning,running,1.488,1497.75,0.009876445272990536
2025-01-01 09:25:00,baseline,1465.75,1205.48,170.83,0,1006.23,250.16,0.6,22.7,0,morning,running,1.457,1376.31,0.06101995565410203
2025-01-01 09:30:00,baseline,1451.73,1214.86,195.41,0,1000.85,245.47,0.56,21.5,0,morning,running,1.45,1410.27,0.02855902957161458
2025-01-01 09:35:00,baseline,1462.88,1290.3,179.69,0,990.72,240.62,0.58,21.5,0,morning,running,1.477,1469.99,0.004860275620693358
2025-01-01 09:40:00,baseline,1461.4,1186.83,196.45,0,1043.41,246.31,0.68,22.1,0,morning,running,1.401,1383.28,0.0534555905296292
2025-01-01 09:45:00,baseline,1420.0,1290.24,200.64,0,1031.96,243.22,0.56,23.6,0,morning,running,1.376,1490.88,0.049915492957746554
2025-01-01 09:50:00,baseline,1419.67,1196.52,180.34,0,1047.39,238.41,0.52,20.9,0,morning,running,1.355,1376.86,0.0301548951516903
2025-01-01 09:55:00,baseline,1447.99,1288.04,187.6,0,976.97,240.11,0.69,21.8,0,morning,running,1.482,1475.6399999999999,0.01909543574195945
2025-01-01 10:00:00,baseline,1489.14,1280.29,172.54,0,998.52,245.82,0.64,22.3,0,morning,running,1.491,1452.83,0.024383201042212397
2025-01-01 10:05:00,baseline,1413.01,1178.61,179.11,0,1073.66,242.28,0.54,23.3,0,morning,running,1.316,1357.7199999999998,0.039129234754177386
2025-01-01 10:10:00,baseline,1416.9,1221.39,175.76,0,1042.62,242.29,0.66,22.2,0,morning,running,1.359,1397.15,0.013938880654950948
2025-01-01 10:15:00,baseline,1539.76,1284.73,204.93,0,954.53,243.1,0.63,22.4,0,morning,running,1.613,1489.66,0.032537538317659834
2025-01-01 10:20:00,baseline,1566.59,1299.71,183.04,0,1019.76,238.24,0.53,22.0,0,morning,running,1.536,1482.75,0.05351751255912519
2025-01-01 10:25:00,baseline,1419.98,1206.39,187.48,0,1053.84,250.82,0.83,21.4,0,morning,running,1.347,1393.8700000000001,0.01838758292370308
2025-01-01 10:30:00,baseline,1510.56,1355.11,192.57,0,985.32,247.86,0.57,22.6,0,morning,running,1.533,1547.6799999999998,0.024573668043639373
2025-01-01 10:35:00,baseline,1497.59,1313.68,190.63,0,1033.26,250.73,0.72,22.7,0,morning,running,1.449,1504.31,0.004487209449849443
2025-01-01 10:40:00,baseline,1458.51,1209.35,198.39,0,994.99,246.81,0.56,22.0,0,morning,running,1.466,1407.7399999999998,0.034809497363748075
2025-01-01 10:45:00,baseline,1461.08,1191.26,185.52,0,1038.35,248.66,0.66,24.4,0,morning,running,1.407,1376.78,0.05769704602075174
2025-01-01 10:50:00,baseline,1462.71,1302.14,187.77,0,990.77,244.53,0.63,22.7,0,morning,running,1.476,1489.91,0.018595620457917184
2025-01-01 10:55:00,baseline,1424.11,1249.48,187.15,0,1005.6,239.97,0.61,21.2,0,morning,running,1.416,1436.63,0.008791455716201846
2025-01-01 11:00:00,baseline,1361.66,1170.5,178.8,0,1035.85,252.67,0.59,21.4,0,morning,running,1.315,1349.3,0.009077155824508413
2025-01-01 11:05:00,baseline,1366.02,1176.44,160.59,0,1056.43,242.54,0.51,22.8,0,morning,running,1.293,1337.03,0.021222236863296298
2025-01-01 11:10:00,baseline,1417.28,1236.22,170.79,0,1007.31,248.19,0.59,24.0,0,morning,running,1.407,1407.01,0.0072462745540754
2025-01-01 11:15:00,baseline,1361.52,1155.71,177.32,0,967.9,246.19,0.58,22.4,0,morning,running,1.407,1333.03,0.02092514248780775
2025-01-01 11:20:00,baseline,1533.74,1347.38,184.09,0,962.45,246.68,0.64,22.6,0,morning,running,1.594,1531.47,0.0014800422496642077
2025-01-01 11:25:00,baseline,1487.28,1271.64,199.75,0,1013.43,248.47,0.59,23.6,0,morning,running,1.468,1471.39,0.010683933085901695
2025-01-01 11:30:00,baseline,1554.45,1264.57,184.55,0,979.71,245.63,0.54,22.9,0,morning,running,1.587,1449.12,0.0677603010711185
2025-01-01 11:35:00,baseline,1424.12,1194.08,164.03,0,980.42,233.12,0.46,22.8,0,morning,running,1.453,1358.11,0.0463514310591804
2025-01-01 11:40:00,baseline,1474.68,1251.68,174.27,0,1023.57,244.98,0.5,23.7,0,morning,running,1.441,1425.95,0.03304445710255786
2025-01-01 11:45:00,baseline,1437.18,1229.24,185.3,0,1026.32,235.0,0.58,21.2,0,morning,running,1.4,1414.54,0.015753071988199183
2025-01-01 11:50:00,baseline,1433.7,1242.07,204.95,0,969.95,242.2,0.65,23.5,0,morning,running,1.478,1447.02,0.009290646578782128
2025-01-01 11:55:00,baseline,1453.46,1261.32,177.82,0,1027.74,246.93,0.68,22.7,0,morning,running,1.414,1439.1399999999999,0.009852352317917357
2025-01-01 12:00:00,baseline,1418.96,1213.26,199.62,0,1031.49,255.17,0.54,23.9,0,morning,running,1.376,1412.88,0.004284828324970349
2025-01-01 12:05:00,baseline,1412.22,1188.85,179.63,0,1005.94,247.08,0.65,21.4,0,morning,running,1.404,1368.48,0.030972511365084766
2025-01-01 12:10:00,baseline,1574.25,1355.63,204.18,0,999.27,245.19,0.61,22.7,0,morning,running,1.575,1559.8100000000002,0.009172621883436448
2025-01-01 12:15:00,baseline,1435.07,1234.42,166.48,0,969.32,248.17,0.56,23.7,0,morning,running,1.48,1400.9,0.023810685193056676
2025-01-01 12:20:00,baseline,1365.07,1196.75,187.49,0,963.23,253.25,0.56,23.2,0,morning,running,1.417,1384.24,0.014043235878013635
2025-01-01 12:25:00,baseline,1439.99,1247.94,194.81,0,998.84,237.28,0.73,23.5,0,morning,running,1.442,1442.75,0.001916679976944278
2025-01-01 12:30:00,baseline,1472.96,1261.8,190.48,0,981.23,242.3,0.54,22.0,0,morning,running,1.501,1452.28,0.014039756680425852
2025-01-01 12:35:00,baseline,1481.53,1288.45,180.89,0,1035.18,231.04,0.7,20.1,0,morning,running,1.431,1469.3400000000001,0.008227980533637406
2025-01-01 12:40:00,baseline,1385.06,1218.3,170.63,0,989.13,242.71,0.63,21.9,0,morning,running,1.4,1388.9299999999998,0.0027941027825508576
2025-01-01 12:45:00,baseline,1454.46,1273.24,170.76,0,1014.31,242.58,0.46,21.5,0,morning,running,1.434,1444.0,0.007191672510760032
2025-01-01 12:50:00,baseline,1499.31,1261.06,181.13,0,1045.02,243.42,0.79,22.4,0,morning,running,1.435,1442.19,0.03809752486143619
2025-01-01 12:55:00,baseline,1509.76,1273.32,187.65,0,1012.9,244.04,0.59,22.0,0,morning,running,1.491,1460.97,0.03231639465875368
2025-01-01 13:00:00,baseline,1453.01,1232.07,193.13,0,1021.83,245.39,0.42,23.0,0,morning,running,1.422,1425.1999999999998,0.01913957921831245
2025-01-01 13:05:00,baseline,1507.88,1362.0,152.85,0,1010.39,244.32,0.7,20.9,0,morning,running,1.492,1514.85,0.004622383744064381
2025-01-01 13:10:00,baseline,1388.9,1248.36,178.08,0,1018.38,244.07,0.62,23.0,0,morning,running,1.364,1426.4399999999998,0.027028583771329637
2025-01-01 13:15:00,baseline,1458.72,1329.32,189.05,0,1014.87,244.72,0.62,23.2,0,morning,running,1.437,1518.37,0.04089201491718758
2025-01-01 13:20:00,baseline,1518.85,1246.75,192.09,0,1033.17,253.0,0.5,22.3,0,morning,running,1.47,1438.84,0.052678012970339395
2025-01-01 13:25:00,baseline,1446.28,1241.19,188.65,0,977.37,247.07,0.75,22.5,0,morning,running,1.48,1429.8400000000001,0.011367093508864001
2025-01-01 13:30:00,baseline,1505.92,1232.89,198.2,0,992.68,247.93,0.66,21.7,0,morning,running,1.517,1431.0900000000001,0.04969055461113467
2025-01-01 13:35:00,baseline,1441.3,1218.74,186.39,0,1041.27,245.08,0.5,20.4,0,morning,running,1.384,1405.13,0.02509539998612353
2025-01-01 13:40:00,baseline,1400.88,1113.82,174.0,0,1047.84,241.87,0.48,23.8,0,morning,running,1.337,1287.82,0.08070641311175844
2025-01-01 13:45:00,baseline,1410.09,1233.88,210.0,0,1030.29,243.41,0.38,24.5,0,morning,running,1.369,1443.88,0.023963009453297445
2025-01-01 13:50:00,baseline,1354.57,1235.65,196.35,0,958.31,251.78,0.65,22.7,0,morning,running,1.413,1432.0,0.05716205142591381
2025-01-01 13:55:00,baseline,1494.02,1273.88,188.12,0,1025.6,244.69,0.53,21.7,0,morning,running,1.457,1462.0,0.02143210934257907
2025-01-01 14:00:00,baseline,2440.36,2005.63,87.01,1000,759.37,245.88,0.73,23.0,1,afternoon,running,3.214,3092.6400000000003,0.26728843285416914
2025-01-01 14:05:00,baseline,2353.02,1941.11,97.72,1000,762.31,243.9,0.65,20.9,1,afternoon,running,3.087,3038.83,0.2914594861072154
2025-01-01 14:10:00,baseline,2319.27,1990.29,89.16,1000,802.53,237.19,0.64,22.0,1,afternoon,running,2.89,3079.45,0.32776692666226864
2025-01-01 14:15:00,baseline,2471.94,2109.05,100.07,1000,813.26,242.9,0.61,22.6,1,afternoon,running,3.04,3209.1200000000003,0.29821921244043154
2025-01-01 14:20:00,baseline,2453.98,2044.4,88.6,1000,801.17,238.13,0.76,20.6,1,afternoon,running,3.063,3133.0,0.27670152160979306
2025-01-01 14:25:00,baseline,2379.6,2004.76,97.47,1000,783.37,251.11,0.54,22.3,1,afternoon,running,3.038,3102.23,0.3036770885863171
2025-01-01 14:30:00,baseline,2660.22,2282.21,85.91,1000,779.95,248.11,0.64,21.8,1,afternoon,running,3.411,3368.12,0.26610581079760326
2025-01-01 14:35:00,baseline,2454.29,2146.47,91.68,1000,796.88,255.83,0.55,20.5,1,afternoon,running,3.08,3238.1499999999996,0.3193836099238475
2025-01-01 14:40:00,baseline,2702.81,2410.36,88.04,1000,797.88,253.22,0.55,22.6,1,afternoon,running,3.387,3498.4,0.2943566140424226
2025-01-01 14:45:00,baseline,2412.85,2015.13,91.37,1000,839.08,240.03,0.54,20.7,1,afternoon,running,2.876,3106.5,0.2874816088857576
2025-01-01 14:50:00,baseline,2374.54,1924.15,93.8,1000,800.82,246.62,0.68,19.8,1,afternoon,running,2.965,3017.95,0.27096195473649626
2025-01-01 14:55:00,baseline,2570.31,2294.39,85.79,1000,808.98,247.05,0.54,21.9,1,afternoon,running,3.177,3380.18,0.31508650707502206
2025-01-01 15:00:00,baseline,2457.45,2031.14,95.49,1000,813.4,245.83,0.47,21.9,1,afternoon,running,3.021,3126.63,0.272306659342001
2025-01-01 15:05:00,baseline,2377.92,2087.4,99.36,1000,778.31,247.98,0.5,21.7,1,afternoon,running,3.055,3186.76,0.3401460099582829
2025-01-01 15:10:00,baseline,2463.89,2119.02,105.37,1000,829.11,245.94,0.57,22.1,1,afternoon,running,2.972,3224.39,0.3086582599060835
